down,quarter,yardsToGo,yardlineNumber,defendersInTheBox,numberOfPassRushers,HomeScoreBeforePlay,HomeScoreAfterPlay,VisitorScoreBeforePlay,VisitorScoreAfterPlay,PassLength,YardsAfterCatch,PlayResult,firstDown_Conversion
4,1,3,6,7,5,6,6,7,7,1,3,4,1
4,3,6,14,7,5,27,27,23,23,4,1,5,0
4,1,1,7,5,5,7,7,7,7,1,5,6,1
4,2,14,12,3,5,21,21,24,24,8,3,11,0
4,1,1,12,8,4,10,10,13,13,3,5,8,1
4,3,1,15,5,6,23,23,14,14,1,0,1,0
4,3,2,12,7,5,23,23,0,0,4,0,4,1
4,3,1,1,7,5,27,27,14,14,0,0,0,0
4,4,3,15,5,3,37,37,28,28,4,3,7,1
4,1,3,4,8,5,7,14,13,13,1,3,4,1
4,4,1,4,4,5,42,42,20,20,1,1,2,1
4,1,3,26,6,5,0,0,14,14,0,0,0,0
4,4,4,11,7,5,17,17,27,27,-1,-1,-2,0
4,2,1,7,7,3,24,24,23,23,3,1,4,1
4,2,1,5,8,5,14,14,10,17,1,4,5,1
4,4,1,15,4,7,28,28,28,28,-1,0,-1,0
4,2,13,1,5,3,14,14,21,21,5,4,9,0
4,3,1,5,6,3,7,7,31,31,-1,-3,-4,0
4,4,2,26,5,5,7,7,3,3,5,6,11,1
4,3,6,20,5,6,0,0,24,24,3,2,5,0
4,4,4,6,6,2,37,37,42,49,6,0,6,1
4,4,2,3,7,5,14,14,13,13,0,0,0,0
4,3,11,3,5,5,3,3,21,21,7,1,8,0
4,1,2,11,5,6,10,10,0,0,8,1,9,1
4,2,2,48,6,5,14,14,7,7,1,0,1,0
4,1,1,8,7,4,3,3,13,13,1,1,2,1
4,1,4,18,6,5,3,3,10,10,0,0,0,0
4,1,7,12,7,3,7,7,10,10,2,0,2,0
4,2,1,13,7,5,7,7,6,6,6,1,7,1
4,2,2,10,3,4,17,17,24,24,0,-4,-4,0
4,4,1,19,4,6,20,20,42,42,0,0,0,0
4,3,5,7,7,4,7,7,24,24,3,1,4,0
4,2,2,64,8,2,10,10,24,24,0,0,0,0
4,1,2,12,8,4,3,3,13,13,2,3,5,1
4,3,1,1,6,4,14,14,0,7,1,0,1,0
4,3,3,26,5,5,17,17,14,14,2,0,2,0
4,2,2,12,5,5,13,13,23,23,2,0,2,0
4,3,1,18,6,4,28,28,24,24,8,9,17,1
4,3,4,10,5,5,28,28,27,27,3,1,4,0
4,3,1,3,5,4,14,14,31,31,-1,-1,-2,0
4,4,1,10,6,4,7,7,27,27,5,0,5,1
4,3,2,9,4,3,21,21,21,21,3,5,8,1
4,2,7,6,5,3,6,6,24,31,3,3,6,0
4,1,5,11,6,4,7,7,7,7,1,6,7,1
4,3,2,7,8,4,28,28,28,28,2,1,3,1
4,1,5,13,7,4,7,7,0,0,1,3,4,0
4,4,3,1,7,4,6,13,27,27,1,0,1,0
4,3,1,13,6,3,23,23,6,6,1,0,1,0
4,3,3,11,7,2,13,13,6,6,1,7,8,1
4,2,9,30,6,5,7,7,14,14,0,0,0,0
4,1,2,12,6,4,10,10,14,14,0,0,0,0
4,2,5,8,7,5,0,0,7,7,0,0,0,0
4,1,6,8,9,4,0,0,7,14,5,3,8,1
4,1,10,39,9,3,0,0,0,0,1,0,1,0
4,1,6,14,10,4,0,0,10,10,3,6,9,1
4,1,2,15,6,4,10,10,13,13,5,1,6,1
4,2,1,36,6,3,3,3,21,21,9,0,9,1
4,4,6,6,9,1,34,34,3,3,1,0,1,0
4,2,17,3,3,2,6,6,20,20,2,2,4,0
4,2,1,10,6,2,17,17,0,0,0,0,0,0
4,4,3,11,6,4,10,10,34,34,0,0,0,0
4,1,8,10,7,3,0,0,3,3,3,3,6,0
4,2,2,15,6,2,0,0,17,17,9,4,13,1
4,4,3,6,5,3,21,21,17,17,1,0,1,0
4,4,2,34,5,4,13,13,0,0,2,5,7,1
4,1,2,7,8,5,14,14,0,0,0,0,0,0
4,2,9,44,4,3,13,13,6,6,5,0,5,0
4,2,8,18,5,4,6,6,14,14,2,1,3,0
4,2,1,11,5,4,20,20,6,6,5,4,9,1
4,2,2,1,6,3,10,10,20,27,1,0,1,0
4,2,1,23,9,3,13,13,14,14,3,4,7,1
4,2,1,54,7,5,7,7,6,6,1,5,6,1
4,2,5,4,8,4,17,17,6,6,0,0,0,0
4,3,2,3,6,5,21,28,7,7,3,0,3,1
4,3,1,15,4,4,14,14,34,34,2,4,6,1
4,4,3,23,5,3,0,0,21,21,9,4,13,1
4,4,1,11,5,3,28,28,24,24,1,0,1,0
4,4,1,23,6,5,13,13,21,21,0,-1,-1,0
4,3,1,34,5,5,10,10,28,28,0,0,0,0
4,2,2,11,8,3,3,3,24,24,0,-6,-6,0
4,2,4,13,8,3,20,20,6,6,0,0,0,0
4,4,5,8,7,2,24,24,42,42,1,0,1,0
4,2,1,4,7,4,14,21,7,7,1,3,4,1
4,3,3,21,7,4,6,6,0,0,2,1,3,0
4,1,3,6,9,3,0,0,6,6,5,0,5,1
4,4,1,1,6,5,7,7,27,34,1,0,1,0
4,4,3,33,6,4,10,10,13,13,2,3,5,1
4,4,6,10,9,6,7,7,21,21,2,3,5,0
4,4,6,2,3,4,14,14,24,24,-1,-1,-2,0
4,1,1,3,5,4,7,7,14,14,-1,-2,-3,0
4,1,1,1,4,6,0,7,3,3,1,0,1,0
4,3,4,21,5,4,21,21,13,13,2,0,2,0
4,1,5,34,5,6,14,14,0,0,-1,0,-1,0
4,1,2,10,3,2,6,13,0,0,5,5,10,1
4,4,7,14,5,4,3,3,20,20,0,0,0,0
4,4,2,7,6,4,31,31,37,44,7,0,7,1
4,4,9,37,6,4,34,34,20,20,5,4,9,0
4,4,1,12,6,4,6,6,6,6,1,0,1,0
4,2,2,14,5,3,21,21,23,23,2,1,3,1
4,4,2,7,6,3,3,3,42,42,3,1,4,1
4,3,1,12,8,4,0,6,10,10,3,9,12,1
4,2,12,11,6,4,14,21,10,10,9,2,11,0
4,4,1,75,4,5,17,17,27,27,-1,-2,-3,0
4,1,8,26,6,3,6,6,0,0,12,1,13,1
4,2,1,56,3,5,7,7,17,17,7,0,7,1
4,2,8,7,6,6,10,10,14,14,0,-2,-2,0
4,3,4,35,9,3,0,0,24,24,1,2,3,0
4,4,1,46,6,3,40,40,17,17,4,2,6,1
4,3,2,17,5,5,0,0,24,24,2,2,4,1
4,4,1,7,5,3,20,20,3,3,5,1,6,1
4,2,1,3,5,4,23,23,6,6,1,1,2,1
4,3,1,20,7,4,10,10,3,3,1,0,1,0
4,4,1,3,9,5,23,23,3,10,3,0,3,1
4,1,6,25,7,4,3,3,7,7,2,2,4,0
4,1,1,14,6,5,0,0,6,6,0,0,0,0
4,3,4,56,6,4,17,17,3,3,1,2,3,0
4,2,2,2,7,4,24,24,10,17,2,0,2,0
4,4,2,23,6,4,23,23,13,13,1,0,1,0
4,3,1,8,6,6,31,31,34,41,3,5,8,1
4,2,7,25,5,4,14,14,3,3,6,0,6,0
4,4,1,13,8,5,21,21,6,6,2,0,2,1
4,2,6,1,5,5,10,17,14,14,1,0,1,0
4,2,1,14,4,5,14,14,0,0,3,5,8,1
4,3,2,8,6,4,17,17,17,17,4,1,5,1
4,1,4,5,4,3,7,14,10,10,1,4,5,1
4,2,1,22,8,5,24,24,24,24,3,2,5,1
4,1,5,21,5,5,3,3,10,10,1,6,7,1
4,4,1,8,6,3,28,28,6,6,3,1,4,1
4,2,1,14,6,4,23,23,17,17,0,0,0,0
4,3,5,17,7,5,31,31,3,3,0,0,0,0
4,1,4,12,7,4,13,13,10,10,0,-4,-4,0
4,2,10,13,7,5,3,3,3,3,4,1,5,0
4,4,4,57,10,4,27,27,10,10,0,-2,-2,0
4,1,5,34,6,6,13,13,13,13,10,2,12,1
4,3,1,37,8,3,17,17,6,6,1,0,1,0
4,3,2,7,10,6,17,17,6,6,3,1,4,1
4,3,3,4,6,4,17,17,34,34,1,3,4,1
4,1,6,20,7,3,0,0,0,0,5,4,9,1
4,4,3,15,7,4,17,17,42,42,2,0,2,0
4,4,1,9,4,3,28,35,10,10,2,7,9,1
4,1,2,1,7,4,0,0,6,13,1,0,1,0
4,4,1,45,6,4,40,40,28,28,4,13,17,1
4,4,5,52,4,3,40,40,20,20,3,0,3,0
4,1,1,1,7,3,13,13,7,14,1,0,1,0
4,3,9,8,5,5,14,14,0,7,2,6,8,0
4,1,4,9,7,4,10,10,10,10,1,8,9,1
4,4,5,6,8,4,14,14,20,20,2,4,6,1
4,1,10,10,5,5,7,7,7,7,0,-1,-1,0
4,3,1,5,6,3,27,34,3,3,5,0,5,1
4,3,1,8,8,4,20,20,21,21,3,3,6,1
4,4,1,6,7,5,34,34,21,21,1,2,3,1
4,3,5,16,4,4,34,34,21,21,1,0,1,0
4,1,3,36,5,5,3,3,14,14,2,3,5,1
4,1,2,11,7,2,13,13,3,3,3,4,7,1
4,3,2,31,3,6,17,17,31,31,1,2,3,1
4,1,1,3,5,3,0,0,7,7,0,0,0,0
4,1,1,12,6,4,7,7,14,14,1,0,1,0
4,3,6,35,3,6,17,17,28,28,4,8,12,1
4,2,2,77,6,4,13,13,0,0,2,3,5,1
4,4,6,2,9,3,34,40,37,37,2,0,2,0
4,1,1,11,5,4,10,10,6,6,3,2,5,1
4,2,5,10,6,4,13,13,21,21,2,3,5,0
4,2,6,25,7,3,13,13,14,14,0,-2,-2,0
4,2,4,1,5,4,23,30,13,13,1,0,1,0
4,1,2,13,7,2,0,0,14,14,9,2,11,1
4,3,5,5,4,4,27,27,23,23,2,1,3,0
4,2,10,20,6,3,24,24,0,0,9,3,12,1
4,3,2,19,7,2,23,23,3,3,0,0,0,0
4,3,1,7,6,5,13,13,0,0,2,0,2,1
4,2,14,6,8,4,0,0,13,20,1,5,6,0
4,2,2,10,7,4,14,14,14,14,0,0,0,0
4,3,6,8,6,4,20,20,23,23,1,1,2,0
4,2,4,9,5,7,20,20,7,7,2,1,3,0
4,3,1,13,5,6,7,7,10,10,1,1,2,1
4,2,1,3,7,2,24,24,7,14,3,0,3,1
4,2,6,36,7,5,23,23,7,7,1,1,2,0
4,2,2,7,6,5,0,0,20,20,0,0,0,0
4,3,2,3,7,5,10,10,14,21,1,2,3,1
4,3,1,4,6,3,21,21,34,41,3,1,4,1
4,2,5,10,6,3,14,14,24,24,0,0,0,0
4,4,1,31,5,4,21,21,27,27,5,0,5,1
4,3,2,7,5,4,21,28,0,0,7,0,7,1
4,3,2,13,6,4,14,14,23,23,2,10,12,1
4,3,1,28,6,4,21,21,6,6,4,3,7,1
4,4,2,4,8,2,10,17,14,14,1,3,4,1
4,4,4,2,5,3,7,7,17,24,1,1,2,0
4,3,2,10,6,5,34,34,17,17,1,2,3,1
4,1,7,1,8,5,6,6,14,14,1,3,4,0
4,3,3,9,5,4,23,23,34,34,0,0,0,0
4,4,3,2,5,6,40,47,24,24,2,0,2,0
4,3,2,15,7,4,14,14,31,31,1,7,8,1
4,4,4,4,6,3,23,23,40,40,0,0,0,0
4,4,2,6,7,3,3,3,40,47,3,3,6,1
4,1,5,41,5,4,13,13,6,6,0,0,0,0
4,3,27,9,7,4,23,23,3,3,1,0,1,0
4,1,3,10,5,4,7,7,3,3,1,2,3,0
4,4,11,16,7,3,23,23,27,27,0,0,0,0
4,2,2,59,8,5,13,13,13,13,2,0,2,0
4,3,5,24,6,5,3,3,7,7,6,2,8,1
4,3,1,3,4,3,17,17,3,3,-1,-1,-2,0
4,1,2,23,5,3,3,3,13,13,6,2,8,1
4,2,5,14,4,4,14,14,10,10,3,1,4,0
4,1,3,17,7,5,13,13,0,0,3,2,5,1
4,1,1,18,6,3,10,10,10,10,6,5,11,1
4,2,2,28,6,4,20,20,17,17,2,0,2,0
4,1,1,6,5,6,0,0,0,0,-1,-1,-2,0
4,4,2,3,5,3,34,34,21,21,1,0,1,0
4,2,3,8,6,3,7,7,7,7,5,1,6,1
4,3,3,20,4,5,10,10,23,23,5,2,7,1
4,4,2,4,10,4,0,0,31,31,0,0,0,0
4,4,5,34,6,2,31,31,10,10,2,0,2,0
4,4,1,12,6,4,27,27,10,10,0,0,0,0
4,1,1,54,6,4,13,13,14,14,1,11,12,1
4,3,2,30,6,2,24,24,23,23,1,4,5,1
4,1,1,28,5,5,3,3,6,6,0,-1,-1,0
4,3,3,45,6,4,34,34,14,14,2,3,5,1
4,1,6,44,4,6,7,7,6,6,2,4,6,0
4,2,2,16,6,4,21,21,6,6,0,-2,-2,0
4,4,2,14,5,5,10,10,6,6,-1,-3,-4,0
4,1,2,25,4,5,6,6,6,6,10,0,10,1
4,4,6,7,6,4,7,7,40,40,1,1,2,0
4,4,2,1,5,4,6,13,24,24,1,0,1,0
4,2,2,11,5,4,24,24,6,6,3,3,6,1
4,3,2,78,4,4,3,3,14,14,-1,0,-1,0
4,2,2,15,5,5,24,24,3,3,1,0,1,0
4,2,3,7,6,4,14,14,7,7,3,2,5,1
4,4,1,3,5,3,14,14,31,38,1,2,3,1
4,3,2,29,5,4,31,31,7,7,1,9,10,1
4,1,3,45,5,3,0,0,3,3,1,0,1,0
4,1,4,10,6,5,13,13,10,10,9,0,9,1
4,4,2,15,8,5,20,20,31,31,0,0,0,0
4,4,1,11,4,4,27,27,13,13,1,0,1,0
4,1,4,38,7,4,3,3,7,7,0,0,0,0
4,2,9,30,6,4,24,24,23,23,0,0,0,0
4,4,5,20,7,4,28,28,6,6,7,0,7,1
4,3,5,5,5,3,13,13,10,10,4,0,4,0
4,3,4,3,8,3,14,14,0,7,2,1,3,0
4,1,9,3,7,3,10,10,7,7,3,2,5,0
4,2,7,5,6,5,6,6,20,20,4,1,5,0
4,2,1,6,7,4,7,7,14,21,2,4,6,1
4,3,1,12,6,4,13,13,14,14,0,-1,-1,0
4,1,2,11,8,5,7,7,13,13,0,0,0,0
4,3,1,7,6,4,20,27,34,34,1,6,7,1
4,1,7,12,6,2,14,14,14,14,8,1,9,1
4,4,2,45,7,4,0,0,17,17,2,3,5,1
4,2,2,37,9,5,7,7,13,13,8,5,13,1
4,2,3,2,9,3,17,17,13,13,1,0,1,0
4,3,1,75,5,3,13,13,10,10,6,0,6,1
4,3,1,17,7,4,27,27,10,10,2,0,2,1
4,2,2,2,7,3,3,3,13,20,1,1,2,0
4,2,1,2,7,4,3,10,3,3,2,0,2,1
4,1,7,3,3,3,14,14,3,3,1,0,1,0
4,1,4,28,7,4,6,6,7,7,0,-1,-1,0
4,1,9,7,4,6,0,0,10,10,2,0,2,0
4,3,2,8,4,4,10,10,7,7,-1,-2,-3,0
4,4,2,4,6,4,13,13,3,3,3,0,3,1
4,4,2,25,5,2,17,17,23,23,0,0,0,0
4,1,1,1,5,3,0,0,13,20,1,0,1,0
4,3,8,8,7,5,27,27,31,38,2,6,8,0
4,4,3,2,5,3,23,23,28,35,2,0,2,0
4,1,8,22,4,3,7,7,6,6,5,5,10,1
4,3,3,15,7,3,24,24,7,7,1,2,3,0
4,4,1,5,5,3,14,21,13,13,3,2,5,1
4,4,1,7,7,4,10,10,27,27,1,0,1,0
4,1,1,14,6,4,13,13,10,10,2,3,5,1
4,4,8,6,7,4,14,14,28,28,0,0,0,0
4,4,1,12,8,5,21,21,3,3,2,5,7,1
4,4,3,9,8,4,7,7,42,42,4,4,8,1
4,2,11,8,4,4,23,23,6,6,9,0,9,0
4,3,6,5,6,4,20,20,10,10,2,0,2,0
4,4,1,3,7,4,37,44,6,6,1,2,3,1
4,3,3,9,5,3,7,14,7,7,5,4,9,1
4,1,5,6,5,4,14,14,3,3,1,0,1,0
4,4,6,5,3,4,6,6,20,20,2,0,2,0
4,4,2,31,4,4,0,0,37,37,0,0,0,0
4,1,1,19,6,6,0,0,10,10,0,-6,-6,0
4,4,2,17,7,4,28,28,0,0,2,3,5,1
4,4,2,7,5,4,42,42,7,7,6,1,7,1
4,2,1,86,9,3,7,7,3,3,0,-2,-2,0
4,4,2,23,6,4,21,21,34,34,0,-2,-2,0
4,3,7,1,6,3,24,31,21,21,1,0,1,0
4,2,3,10,6,4,13,13,17,17,1,0,1,0
4,4,2,35,8,2,37,37,21,21,6,1,7,1
4,3,2,21,6,4,34,34,31,31,3,2,5,1
4,1,5,5,8,4,13,13,7,7,0,0,0,0
4,1,1,12,5,6,7,7,10,10,3,5,8,1
4,2,1,6,9,5,10,10,13,13,2,0,2,1
4,2,1,11,6,4,10,10,20,20,6,0,6,1
4,4,5,1,6,3,13,13,6,6,-1,-3,-4,0
4,1,3,42,6,5,0,0,6,6,2,3,5,1
4,3,3,6,7,6,0,0,31,31,1,3,4,1
4,3,1,14,5,3,24,24,7,7,3,2,5,1
4,2,1,3,7,2,13,13,7,14,2,1,3,1
4,4,7,6,6,4,40,40,23,30,1,5,6,0
4,4,7,3,5,3,24,24,40,40,3,2,5,0
4,2,3,37,4,5,24,24,20,20,2,4,6,1
4,2,1,3,5,3,21,28,24,24,1,2,3,1
4,1,2,28,5,3,0,0,3,3,9,6,15,1
4,1,3,6,5,4,14,14,0,0,1,0,1,0
4,4,2,4,7,5,0,0,24,24,-1,0,-1,0
4,4,3,9,6,3,23,23,27,27,2,4,6,1
4,1,1,10,7,3,6,6,6,6,5,2,7,1
4,3,3,19,6,3,28,28,14,14,2,8,10,1
4,2,6,13,6,3,6,6,24,24,1,1,2,0
4,1,7,14,6,4,6,6,13,13,2,2,4,0
4,4,1,1,9,4,7,7,24,31,1,0,1,0
4,4,1,11,6,4,23,23,10,10,8,0,8,1
4,1,8,2,4,4,14,21,14,14,2,0,2,0
4,2,1,3,8,4,21,21,21,21,1,0,1,0
4,2,7,14,7,4,7,7,23,23,0,-1,-1,0
4,3,2,22,6,5,14,14,14,14,11,1,12,1
4,1,6,4,8,5,14,14,13,13,1,0,1,0
4,4,1,7,3,3,21,28,10,10,6,1,7,1
4,2,4,7,5,4,13,20,21,21,4,3,7,1
4,4,3,15,6,4,23,23,24,24,4,0,4,1
4,4,10,22,8,4,13,13,27,27,1,2,3,0
4,2,1,44,8,3,3,3,21,21,1,3,4,1
4,2,5,34,4,6,20,20,20,20,9,2,11,1
4,1,1,4,5,5,7,7,14,14,-1,-8,-9,0
4,3,1,17,7,4,24,24,7,7,2,2,4,1
4,3,2,16,6,4,10,10,13,13,0,0,0,0
4,1,2,52,7,6,14,14,13,13,1,9,10,1
4,4,4,5,7,4,21,28,10,10,1,4,5,1
4,2,2,3,6,4,13,19,21,21,3,0,3,1
4,4,5,14,5,5,28,28,0,0,-1,-1,-2,0
4,2,2,6,6,5,14,14,23,30,2,4,6,1
4,3,2,7,6,3,23,23,27,27,2,0,2,0
4,3,8,6,6,3,13,13,13,13,2,2,4,0
4,1,2,34,7,3,10,10,0,0,2,5,7,1
4,2,1,38,5,5,6,6,6,6,3,9,12,1
4,1,1,13,7,5,3,3,7,7,7,5,12,1
4,4,4,24,5,4,6,6,23,23,1,1,2,0
4,3,2,8,5,4,0,0,28,28,1,0,1,0
4,4,1,8,6,1,13,13,34,34,4,2,6,1
4,1,2,62,7,5,6,6,13,13,9,0,9,1
4,4,2,3,7,4,42,42,20,27,3,0,3,1
4,2,2,27,4,4,23,23,10,10,2,9,11,1
4,3,2,13,8,2,28,28,10,10,2,2,4,1
4,3,3,33,7,6,21,21,3,3,1,11,12,1
4,2,3,27,4,5,20,20,3,3,1,0,1,0
4,4,7,22,5,7,17,17,10,10,2,0,2,0
4,3,4,26,5,5,21,21,23,23,0,-3,-3,0
4,4,1,8,5,1,42,42,17,24,6,2,8,1
4,4,2,4,5,3,0,0,3,3,-1,-2,-3,0
4,1,2,1,7,3,13,20,13,13,1,0,1,0
4,2,2,3,7,4,6,13,21,21,2,1,3,1
4,4,3,1,5,4,13,13,37,44,1,0,1,0
4,1,4,2,5,3,7,7,10,10,0,-3,-3,0
4,4,2,21,3,3,17,17,31,31,0,-2,-2,0
4,3,5,20,8,4,20,20,0,0,2,0,2,0
4,4,1,3,6,4,20,27,21,21,1,2,3,1
4,2,11,5,7,3,0,0,7,7,8,1,9,0
4,2,3,1,8,3,21,21,24,31,1,0,1,0
4,4,1,18,7,4,21,21,40,40,4,3,7,1
4,4,4,30,4,4,7,7,13,13,4,3,7,1
4,3,1,22,8,2,17,17,3,3,3,3,6,1
4,4,6,8,8,4,20,20,7,7,3,4,7,1
4,1,6,38,5,4,7,7,13,13,4,0,4,0
4,3,1,14,6,4,13,13,14,14,1,0,1,0
4,4,2,14,6,5,10,10,6,6,-1,-3,-4,0
4,1,3,17,6,4,7,7,3,3,2,1,3,0
4,3,2,4,6,5,28,28,28,28,2,0,2,0
4,3,2,7,7,3,23,23,0,0,1,1,2,0
4,1,2,36,8,5,13,13,6,6,1,9,10,1
4,4,1,7,3,4,14,14,13,13,0,-1,-1,0
4,2,3,8,7,5,24,24,20,20,1,1,2,0
4,1,2,15,7,3,0,0,10,10,2,0,2,0
4,1,12,24,7,4,6,6,7,7,1,6,7,0
4,3,8,16,7,4,13,13,31,31,4,0,4,0
4,1,1,18,8,4,3,3,13,13,4,3,7,1
4,4,11,5,5,5,20,20,0,0,4,0,4,0
4,1,1,56,5,5,14,14,14,14,0,0,0,0
4,1,3,65,9,4,0,0,0,0,1,4,5,1
4,2,6,12,8,4,21,21,0,0,2,4,6,0
4,3,1,32,6,4,31,31,13,13,6,3,9,1
4,1,4,3,6,4,13,13,10,17,1,2,3,0
4,1,1,15,4,4,13,13,10,10,3,1,4,1
4,2,4,14,8,3,21,21,10,10,4,2,6,1
4,3,5,1,5,3,27,27,21,28,1,0,1,0
4,2,1,42,8,3,21,21,7,7,-1,-2,-3,0
4,2,1,13,6,4,3,3,20,20,-1,0,-1,0
4,4,1,7,6,4,14,14,34,34,6,1,7,1
4,2,1,28,9,5,13,13,0,0,3,0,3,1
4,2,2,12,8,6,17,17,10,10,1,9,10,1
4,3,3,22,5,5,13,13,31,31,2,1,3,0
4,2,1,1,8,4,17,24,3,3,1,0,1,0
4,3,7,8,4,2,0,0,6,6,3,1,4,0
4,1,1,44,3,5,6,6,0,0,4,3,7,1
4,2,2,17,6,4,7,7,21,21,1,1,2,0
4,4,5,17,7,5,28,28,34,34,0,0,0,0
4,3,1,40,6,5,3,3,10,10,10,2,12,1
4,4,2,3,7,6,28,28,3,3,-1,-1,-2,0
4,1,4,20,6,4,6,6,6,6,0,-1,-1,0
4,2,3,20,7,5,21,21,23,23,6,3,9,1
4,1,1,27,7,5,3,3,7,7,2,5,7,1
4,3,5,1,6,3,20,27,14,14,1,0,1,0
4,4,3,2,6,3,31,31,20,20,2,0,2,0
4,3,4,33,6,2,34,34,27,27,1,1,2,0
4,1,3,3,6,4,13,20,7,7,2,1,3,0
4,2,4,1,6,3,20,20,10,10,3,0,3,0
4,4,4,1,4,2,37,37,17,24,1,0,1,0
4,2,3,8,6,3,17,17,7,7,1,6,7,1
4,1,3,7,6,5,14,14,6,6,0,0,0,0
4,4,6,22,9,3,40,40,0,0,4,1,5,0
4,2,4,4,8,5,14,14,21,21,2,0,2,0
4,2,1,11,8,4,14,14,0,0,4,2,6,1
4,1,1,21,6,5,10,10,6,6,6,4,10,1
4,2,1,7,6,5,0,0,14,14,5,0,5,1
4,4,2,34,6,5,37,37,31,31,0,-1,-1,0
4,3,4,1,6,3,17,17,34,34,0,-2,-2,0
4,1,2,21,7,3,7,7,14,14,7,0,7,1
4,3,1,25,6,4,23,23,17,17,0,0,0,0
4,3,4,5,5,7,7,7,6,6,1,0,1,0
4,4,1,6,7,4,27,27,17,17,3,2,5,1
4,3,1,54,9,3,20,20,23,23,3,2,5,1
4,4,1,6,7,3,0,0,20,20,3,0,3,1
4,1,4,43,7,4,13,13,13,13,2,3,5,1
4,4,3,10,7,4,10,10,40,40,2,1,3,0
4,2,1,45,6,4,0,0,13,13,2,0,2,1
4,2,7,22,5,5,0,0,21,21,6,6,12,1
4,1,3,24,4,3,0,0,3,3,1,1,2,0
4,1,6,28,7,6,14,14,14,14,1,9,10,1
4,3,4,30,4,4,28,28,13,13,5,2,7,1
4,4,3,3,5,5,20,20,10,10,0,0,0,0
4,2,5,4,7,4,20,20,0,0,-1,0,-1,0
4,1,3,7,4,5,3,3,3,3,0,0,0,0
4,2,11,11,7,3,20,20,6,13,6,5,11,0
4,3,3,22,5,5,31,31,17,17,3,3,6,1
4,3,4,26,5,5,27,27,0,0,3,3,6,1
4,4,5,5,7,3,0,0,20,20,1,0,1,0
4,2,8,12,5,5,6,6,17,17,1,1,2,0
4,3,3,5,4,5,34,34,17,17,1,1,2,0
4,1,7,2,6,4,6,6,10,10,0,0,0,0
4,4,2,22,4,3,6,6,7,7,0,0,0,0
4,1,1,2,7,3,13,13,14,21,2,0,2,1
4,1,1,3,4,5,0,0,3,3,0,0,0,0
4,3,3,14,3,4,13,13,21,21,1,6,7,1
4,3,2,16,5,3,7,7,7,7,4,3,7,1
4,2,1,27,5,5,7,7,17,17,9,3,12,1
4,2,5,27,7,2,20,20,23,23,2,3,5,0
4,4,1,4,6,3,34,34,13,20,1,3,4,1
4,3,9,16,7,2,20,20,23,23,1,0,1,0
4,3,1,2,6,6,0,0,27,27,1,0,1,0
4,1,7,13,5,4,3,3,0,0,3,0,3,0
4,1,2,7,6,3,3,3,6,6,1,2,3,1
4,4,1,12,7,3,0,0,10,10,4,2,6,1
4,3,3,10,5,5,6,6,27,27,2,1,3,0
4,2,1,4,5,3,23,23,10,17,3,1,4,1
4,2,3,8,8,5,7,7,3,3,4,0,4,1
4,3,2,6,5,3,13,13,21,21,0,-8,-8,0
4,4,3,22,8,4,20,20,42,42,6,2,8,1
4,1,2,4,6,5,0,7,13,13,2,2,4,1
4,4,4,5,8,4,31,31,24,24,2,0,2,0
4,1,1,2,3,4,6,12,10,10,1,1,2,1
4,4,3,7,9,4,27,27,28,28,-1,-5,-6,0
4,3,6,12,6,4,21,21,20,20,4,2,6,0
4,2,5,3,8,4,13,13,6,13,1,2,3,0
4,2,2,14,5,4,23,23,20,20,6,1,7,1
4,3,9,11,5,2,24,24,14,14,8,1,9,0
4,3,1,9,4,3,0,0,6,6,-1,-7,-8,0
4,3,9,24,5,2,17,17,6,6,1,1,2,0
4,3,2,15,9,5,0,0,21,21,3,4,7,1
4,2,1,62,5,4,3,3,24,24,1,0,1,0
4,2,8,13,6,4,6,6,13,13,10,2,12,1
4,2,1,5,6,3,20,27,7,7,3,2,5,1
4,1,6,1,8,2,7,7,7,7,1,0,1,0
4,2,1,40,7,4,23,23,13,13,1,9,10,1
4,2,6,7,5,4,20,20,6,6,5,1,6,0
4,1,1,14,3,4,0,0,14,14,3,1,4,1
4,2,3,5,6,6,14,21,0,0,2,3,5,1
4,3,2,8,7,4,28,34,31,31,2,6,8,1
4,1,6,18,9,3,13,13,13,13,1,1,2,0
4,1,6,28,5,4,3,3,14,14,0,0,0,0
4,4,3,22,5,5,37,37,28,28,3,4,7,1
4,3,3,4,4,3,24,24,24,24,2,0,2,0
4,3,1,2,4,5,10,10,7,7,-1,-2,-3,0
4,1,4,95,6,5,3,3,3,3,4,2,6,1
4,2,2,5,7,4,7,7,13,19,4,1,5,1
4,1,2,12,4,4,7,7,6,6,-1,0,-1,0
4,4,5,5,4,5,42,42,13,13,0,0,0,0
4,2,4,2,8,5,23,23,3,3,0,0,0,0
4,1,1,8,8,5,6,6,0,7,2,6,8,1
4,4,4,11,6,4,3,3,37,37,1,1,2,0
4,1,2,2,4,4,10,10,10,10,0,0,0,0
4,2,1,30,7,4,0,0,20,20,-1,-3,-4,0
4,3,2,48,4,6,24,24,14,14,4,2,6,1
4,3,3,48,6,4,10,10,0,0,5,0,5,1
4,3,1,4,4,5,23,23,17,24,4,0,4,1
4,2,7,2,3,3,13,13,24,24,-1,-3,-4,0
4,2,4,2,3,4,14,21,7,7,2,0,2,0
